 Num   Name              Epoch      a          e        i         w        Node        M         H    G   Ref
   145 Adeona            57800  2.6735380 0.14435910  12.63399  44.03853  77.41479 278.7818881  8.13 0.15 JPL 80
   146 Lucina            57800  2.7176243 0.06691700  13.09548 147.01417  83.96918 242.0718706  8.20 0.11 JPL 79
   147 Protogeneia       57800  3.1348854 0.02796191   1.93101 100.46506 248.35879 128.6531125  8.80 0.15 JPL 40
   148 Gallia            57800  2.7718583 0.18634306  25.28854 252.72692 145.03163 193.1360521  7.63 0.15 JPL 31
   149 Medusa            57800  2.1747769 0.06535283   0.93935 250.55110 159.61681 342.1991094 10.79 0.15 JPL 26
   150 Nuwa              57800  2.9860744 0.12486888   2.19551 152.10941 206.16617 176.0112105  8.23 0.15 JPL 69
   151 Abundantia        57800  2.5923228 0.03354081   6.43497 131.07111  38.87014 188.9781610  9.20 0.15 JPL 25
   152 Atala             57800  3.1438056 0.07830174  12.12116  60.08712  39.91603  87.6415332  8.33 0.15 JPL 25
   153 Hilda             57800  3.9788380 0.13984250   7.82536  38.65895 228.15305  76.4826776  7.48 0.15 JPL 25
   154 Bertha            57800  3.1972790 0.07722120  20.97328 159.82429  36.74115 159.4181186  7.58 0.15 JPL 26
   155 Scylla            57800  2.7561514 0.27753908  11.38807  45.87032  40.99573 276.7522242 11.39 0.15 JPL 23
   156 Xanthippe         57800  2.7271396 0.22748308   9.77902 338.40563 241.84280 306.6144745  8.64 0.15 JPL 151
   157 Dejanira          57800  2.5813158 0.19499662  12.15994  46.30563  62.07051 359.6410837 11.20 0.15 JPL 23
   158 Koronis           57800  2.8683895 0.05202540   1.00161 142.40218 277.96333  55.9013804  9.27 0.15 JPL 18
   159 Aemilia           57800  3.1037123 0.10760574   6.13037 333.36284 134.13086 250.1068873  8.12 0.15 JPL 87
   160 Una               57800  2.7268870 0.06668079   3.82474  52.74083   8.60466 188.3426330  9.08 0.15 JPL 23
   161 Athor             57800  2.3796135 0.13733137   9.05995 295.00069  18.60869  42.5125639  9.15 0.13 JPL 72
   162 Laurentia         57800  3.0174511 0.17888712   6.09770 116.31200  35.53901 337.5987142  8.83 0.15 JPL 31
   163 Erigone           57800  2.3672864 0.19056314   4.81475 298.26953 160.16540 334.1325145  9.47 -0.04 JPL 109
   164 Eva               57800  2.6326939 0.34610217  24.46896 284.03970  76.82298 265.6193161  8.89 0.15 JPL 66
   165 Loreley           57800  3.1246128 0.08502791  11.22518 347.21712 302.52291 161.6463223  7.65 0.15 JPL 31
