M,1.68802427494536,0.0
D,1.6692619853991544,0.06835872904226233
D,1.6577719011277698,0.06894050545377602
D,1.5866497342835335,0.140789893000027
D,1.557560913184251,0.1684242728174528
D,1.5334171919231738,0.17395114878791926
D,1.5232361045907847,0.17947802468857257
D,1.4702217285614572,0.22427480888127135
D,1.4667310701447345,0.23271056687439962
D,1.4690581758431493,0.2431825423863656
D,1.4617132484579847,0.24725497742404098
D,1.4582953121516065,0.24376431892005235
D,1.4516776053462837,0.24870941840919195
D,1.4418601283038157,0.26558093456998144
D,1.4278247722647832,0.2769255747079446
D,1.4126985853559881,0.27779823933394177
D,1.4080443739591586,0.2847795563419191
D,1.4086988724286567,0.3031055134878595
D,1.4146620807644816,0.31357748899982546
D,1.4417146840831274,0.32812189937493397
D,1.4721852239699504,0.35808338492568087
D,1.4694217861330705,0.3679735839039601
D,1.4851297494010194,0.37844555941592617
D,1.5095643588416734,0.4124794798298156
D,1.5055646459143421,0.42440589650146543
D,1.5022921535668528,0.4334234308537475
D,1.4705853388513779,0.43662320126542575
D,1.4332789260899992,0.45000405874769367
D,1.4195344582305438,0.46774823953448036
D,1.423534171157875,0.4872377495732613
D,1.4150256910544028,0.49887327780353485
D,1.3951725709002336,0.5131268000863328
D,1.3697198524383614,0.5436700619962336
D,1.3671018585603696,0.605338362175189
D,1.3596114872163163,0.6172647788468388
D,1.3276865064316083,0.6204645490839841
D,1.3195416366180572,0.6280276424511153
D,1.3311771648483308,0.6655522213689933
D,1.3238322377249654,0.676605973414646
D,1.2699451968951074,0.681841961170629
D,1.2020955223983611,0.7144214404248347
D,1.1730067015608776,0.7152941050508318
D,1.1151926699140324,0.7039494649128686
D,1.088794565064885,0.6958045951865837
D,1.0639963453343098,0.7059856824317063
D,1.0483611039149052,0.7376924972344475
D,1.0360710772151338,0.7449647023347354
D,0.9698212875751605,0.7711446411146503
D,0.9602946989740687,0.770271976488653
D,0.9396416361297137,0.7673630945183512
D,0.9061894920749781,0.7932521450314228
D,0.8840092662223943,0.7999425737725567
D,0.8086692201197948,0.8153596489481952
D,0.7778350699430507,0.8188503074521839
D,0.7488189712159113,0.8165232016665028
D,0.7294749053105521,0.8208865247964886
D,0.7196574282680839,0.8325220532012952
D,0.7105671718054579,0.8642288680040364
D,0.6837327345560451,0.8764461727679967
D,0.6540621370976086,0.8761552845011534
D,0.6308638024856061,0.8700466321191732
D,0.6118833468701677,0.8741190669823158
D,0.5875214595398576,0.8944812416470939
D,0.5255622710067924,0.912516310526191
D,0.5107269722775742,0.9119345341670372
D,0.5047637642035486,0.907280322770208
D,0.5089089210897687,0.8997172294030767
D,0.49072840790271705,0.8950630180062477
D,0.47996554421117416,0.909607428555889
D,0.4625849737143085,0.9032078879070654
D,0.44731334284662455,0.9069894346778976
D,0.40266200296188037,0.9331693734578126
D,0.3545927262471594,0.9625490824748727
D,0.275325689589372,0.9756390518648301
D,0.2361285032680442,0.9800023749948159
D,0.19765853778835782,0.960512864956035
D,0.16842427273018634,0.9392780258397926
D,0.13380857595714307,0.9311331559389748
D,0.1202822741669206,0.9206611804270088
D,0.11308279100244398,0.905825881785057
D,0.08828457127186885,0.9014625586550712
D,0.07432193734318068,0.9090256520222024
D,0.06464990425960135,0.9238609506641541
D,0.0436332313871247,0.9186249629081712
D,0.023416500681235304,0.8773188373939939
D,-0.05548692568663111,0.809250996566215
D,6.306601806813624,0.8773188373939939
D,6.2276983825401535,0.809250996566215
D,6.216135575373026,0.8095418846585255
D,6.18806486381856,0.8162323135741923
D,6.093308028391261,0.8450302462320988
D,6.008805003192092,0.8461937989504065
D,5.954336187573876,0.819722972078181
D,5.9381918911202645,0.8229227423153264
D,5.889613561727529,0.8296131710564603
D,5.848961933984718,0.822631854048483
D,5.805983200281695,0.7653268769995135
D,5.776239881236512,0.7516551312504022
D,5.748896390785486,0.7525277958763994
D,5.714789747737655,0.7144214404248347
D,5.706135822366297,0.6760241968809594
D,5.685264593976307,0.6603162336130104
D,5.6398860342971195,0.6649704450098396
D,5.621560077151179,0.6402449472150756
D,5.6142151487188166,0.6198827727248304
D,5.614142426084874,0.6056292504420324
D,5.602506898901797,0.5873032932960919
D,5.574508909981275,0.57246799465414
D,5.561055330039598,0.5427973973702365
D,5.53742066250373,0.5250532165834498
D,5.5149495492569685,0.5046910420932046
D,5.489278663678666,0.5032366009335207
D,5.483679065370962,0.49218284906240095
D,5.48353362272107,0.47822021504644624
D,5.47727952594387,0.467457351267637
D,5.431828243630738,0.42789655500545404
D,5.40557558221688,0.3825179944536015
D,5.399539650723513,0.34499341553572344
D,5.366887449882563,0.3240494645117915
D,5.318527285773664,0.31648637097012744
D,5.305946369585318,0.301941960595019
D,5.315618403977895,0.28187067419708417
D,5.307909864993812,0.26529004630313807
D,5.291183792704644,0.26034494681399845
D,5.275984885256302,0.19838575836819977
D,5.249804946476387,0.18238690683340744
D,5.227770163797294,0.17598736618458394
D,5.22464311671769,0.1556251916419788
D,5.204717274714977,0.15358897417550102
D,5.192572691712294,0.143116998663535
D,5.190391028401971,0.10704686078316779
D,5.173155902911193,0.06486807053827368
D,5.143339861232068,0.0395607963843559
D,5.107851501229291,0.028507044443422953
D,5.0929434790807315,0.02123483923841544
D,5.099415741141768,0.0029088820924749797
D,5.125013904086128,0.0029088820924749797
D,5.130831667677666,-0.007272205222460804
D,5.132213387250605,-0.020071286397934786
D,5.126541066308958,-0.027634379817425784
D,5.08363505785787,-0.03577924966588375
D,5.052073686054086,-0.027052603405912107
D,5.041019934706564,-0.039269908169872414
D,5.07789001428228,-0.06399540591227651
D,5.088216547144355,-0.11460995422011207
D,5.078399070101886,-0.18791378285623375
D,5.058764116016951,-0.2309652376224053
D,5.092579868529011,-0.25859961756200417
D,5.094252476019728,-0.2821615624639276
D,5.086907550205359,-0.3246312408709453
D,5.054982567849855,-0.34470252726888007
D,5.055564343685411,-0.3700098014227978
D,5.026475523109727,-0.400843951599542
