6.16163530717636,0.6141774123513781, AND 
6.14403696906893,0.6141469179586871, AND 
6.126436641286151,0.614112763610555, AND 
6.1088363135033745,0.6140748794938112, AND 
6.091239965071291,0.6140333354216259, AND 
6.073641129545024,0.6139881942258523, AND 
6.056042791437594,0.6139393250067964, AND 
6.038447464023124,0.6138869267319932, AND 
6.0208506181722035,0.6138308685017483, AND 
6.012053713683193,0.6138015068277419, AND 
6.01196430919226,0.631254664957333, AND 
6.0118719463682435,0.648707824832253, AND 
6.0117775676889424,0.6661609183846615, AND 
6.0116807019154574,0.6836140765142525, AND 
6.011580825449013,0.7010671700666612, AND 
6.011477964469545,0.7185202636190695, AND 
6.011372092797119,0.7359734217486605, AND 
6.011262739192835,0.7534264489785575, AND 
6.011149406237857,0.7708796071081484, AND 
6.011032538991143,0.7883327006605569, AND 
6.010911194974899,0.8057857942129655, AND 
6.01078587160796,0.8232388860200449, AND 
6.010655547872712,0.8406919795724536, AND 
6.0105197263503225,0.8581450050570212, AND 
6.010378407040788,0.8755980305415889, AND 
6.010231092525274,0.8930511240939976, AND 
6.010077311564882,0.9105040832560536, AND 
6.009916514380895,0.9279571768084622, AND 
6.027638683598753,0.9280154324082353, AND 
6.045365355766085,0.9280700280525669, AND 
6.063093520189923,0.928121094641151, AND 
6.0808191975195784,0.9281684314611236, AND 
6.098549351618766,0.9282121083256547, AND 
6.116280500555628,0.9282520554215744, AND 
6.134010157235977,0.9282883408167234, AND 
6.134102546239932,0.9108351809418033, AND 
6.1341904322944165,0.8933819547443715, AND 
6.134233367394015,0.8846553748069114, AND 
6.1519420539434035,0.8846879321787782, AND 
6.1696512640915655,0.8847167615273626, AND 
6.187358458384443,0.8847418611073355, AND 
6.2006409550441886,0.8847582410223654, AND 
6.200689885349768,0.8673049485024221, AND 
6.200737323398837,0.8498517223049905, AND 
6.218430537604406,0.8498702315217078, AND 
6.23612424922881,0.8498850772923253, AND 
6.253815473759032,0.8498961304624782, AND 
6.271509682802275,0.8499034538640194, AND 
0.006018375226420745,0.8499069829197672, AND 
0.023709678296458505,0.8499067822069032, AND 
0.02813419267001925,0.8499061835589696, AND 
0.028134009410447795,0.8499061835589696, AND 
0.045828166093812565,0.8499012564944913, AND 
0.06351952152372789,0.8498926677292423, AND 
0.07236776487268598,0.8498869413039665, AND 
0.07234030211690586,0.832433648784023, AND 
0.07231386037873813,0.8149803562640798, AND 
0.08998856536758944,0.8149661091413959, AND 
0.10766560037099215,0.8149481322501003, AND 
0.12534224267531316,0.8149264273355226, AND 
0.14301579574685813,0.8149009943976624, AND 
0.16069146939344428,0.8148718334365203, AND 
0.1783665670813773,0.8148390090292779, AND 
0.19603831373714645,0.8148024583440826, AND 
0.2137120238883241,0.8147622442127873, AND 
0.2313848962814608,0.8147183020582098, AND 
0.2490542343828622,0.8146707645253733, AND 
0.25789119417820616,0.8146455968775594, AND 
0.25800067868218374,0.8320987567524797, AND 
0.25811443051618255,0.8495519166273998, AND 
0.2757981414039741,0.8494988533821516, AND 
0.29348337072821484,0.8494421284361324, AND 
0.31116736959533314,0.8493818744343657, AND 
0.3244289223040541,0.8493342688336885, AND 
0.3245784621143649,0.8667872297410739, AND 
0.32473428510998303,0.8842402552256415, AND 
0.34243011730942974,0.8841736761506657, AND 
0.36012707524624393,0.8841035016974307, AND 
0.3778225147466089,0.8840297999337775, AND 
0.39109226177616807,0.8839722075591202, AND 
0.40878204640975657,0.8838923796897925, AND 
0.42647269498132484,0.8838090890872288, AND 
0.4441614324173622,0.8837224038192701, AND 
0.46184558836411305,0.8836322558180754, AND 
0.47068953820311127,0.883585917326435, AND 
0.470464992868196,0.866133223454425, AND 
0.4702494796121596,0.8486805295824151, AND 
0.47004229157665534,0.8312277693878939, AND 
0.48770026758462637,0.8311326960675499, AND 
0.5053590028108219,0.831034290913664, AND 
0.5230156960017925,0.8309325591622237, AND 
0.5406677553435992,0.8308276299675939, AND 
0.558320390644059,0.8307194387525919, AND 
0.5693524335863438,0.8306501963051776, AND 
0.5696002790667732,0.8481026912096526, AND 
0.5698581252838166,0.8655551180462869, AND 
0.5701267838155761,0.8830076112054328, AND 
0.5702654065914157,0.8917337914624942, AND 
0.5879375197663278,0.8916202735026153, AND 
0.6056096329412399,0.8915035615902052, AND 
0.6232791281222739,0.8913837848796284, AND 
0.6409433087757358,0.8912608805390323, AND 
0.6586073847094425,0.8911349794681106, AND 
0.6762685023100669,0.8910060834121921, AND 
0.6939242006633641,0.8908741888806191, AND 
0.6961329235584091,0.8908574790983604, AND 
0.6958056481437214,0.8734054501967955, AND 
0.6954917506777502,0.8559532903955367, AND 
0.6951902886826994,0.8385011969167896, AND 
0.6949002149610181,0.82104896904769, AND 
0.6946209011941751,0.8035967411785905, AND 
0.6943515096241298,0.7861445150548201, AND 
0.6940912810326575,0.7686921545406973, AND 
0.6938397965407376,0.7512397940265747, AND 
0.6935963231100843,0.7337874998349635, AND 
0.6933604418616773,0.7163350729983291, AND 
0.6931315506569246,0.6988826461616948, AND 
0.6929093353365606,0.6814302193250606, AND 
0.6926933246616875,0.6639777244205854, AND 
0.6925351454715791,0.6508883554238907, AND 
0.6749556569200706,0.6510199811747591, AND 
0.6573743619527861,0.6511486782631426, AND 
0.6397939571034199,0.6512743803665297, AND 
0.6222092849240327,0.6513970857395912, AND 
0.6046229372285639,0.6515167280598154, AND 
0.5870375320108907,0.6516332410046908, AND 
0.5694479903628905,0.6517466245742174, AND 
0.5562554741527321,0.6518295818188939, AND 
0.5560858805093157,0.6343768233697017, AND 
0.5559615519800499,0.621287253660143, AND 
0.5383779531781527,0.6213950434494169, AND 
0.5207955848333783,0.6214995729636481, AND 
0.5032092894977868,0.6216008404575073, AND 
0.485621711345195,0.6216988441856652, AND 
0.46803552072935856,0.6217935195709398, AND 
0.4504454816625215,0.6218848666133306, AND 
0.4328542906783781,0.6219728172449971, AND 
0.41526461813068405,0.6220573051434276, AND 
0.3998695051311551,0.622128479670324, AND 
0.39975109326805347,0.604675452440427, AND 
0.39963548265840143,0.5872224932783707, AND 
0.38205400443154536,0.5873004571360573, AND 
0.3644689657330152,0.5873750263283489, AND 
0.34688308927644423,0.5874461327874043, AND 
0.3292989668757715,0.5875136438682007, AND 
0.31171144108305726,0.5875776258932496, AND 
0.294123208431996,0.5876380125400393, AND 
0.2765368607365269,0.5876948718764109, AND 
0.2589472405487104,0.5877480677666823, AND 
0.24135699204236305,0.5877977363465356, AND 
0.22376878557124064,0.5878436751577774, AND 
0.2171724358363757,0.5878599870049664, AND 
0.21711182927810022,0.5704067608075347, AND 
0.21705253171676372,0.5529535014488473, AND 
0.2169945431523662,0.5355003433192563, AND 
0.21693773268521374,0.5180470839605689, AND 
0.21688202177549012,0.5005938577631371, AND 
0.21682735806331763,0.4831406647269612, AND 
0.2167737153687576,0.46568740536827374, AND 
0.21672098897205486,0.4482341791708421, AND 
0.21666912651333187,0.43078095297341024, AND 
0.21665629834332967,0.42641766300468026, AND 
0.23420073195681212,0.4263731553634251, AND 
0.2517474170450296,0.42632501918265514, AND 
0.2517474170450296,0.42632501918265514, AND 
0.25168796240406044,0.40887179298522336, AND 
0.25162937170107097,0.3914185999490475, AND 
0.25158599154251265,0.3783286968816016, AND 
